zipcode,population,pop_density
12952,493,7.3
12955,381,4.8
12958,2362,20.1
12959,1108,13.7
12962,5831,49.1
12972,6034,29.7
12978,303,59.5
12979,2223,261.6
12981,2301,8.2
12985,1277,7.5
12992,4517,29
12017,376,8.4
12029,1104,21.4
12037,4444,50.3
12050,20935,859.9
12060,1551,16.9
12075,2850,33.6
12106,2427,58.1
12115,127,14.1
12125,1385,29.6
12130,729,638.3
12132,267,70.2
12136,699,17.1
12165,191,20.9
12172,271,331.9
12173,2100,39.4
12174,316,115.9
12184,6871,71.6
12195,121,30.4
12502,1223,13.7
12503,520,14.2
12513,354,86.1
12516,1640,46.4
12517,455,18.8
12521,1431,19.3
12523,1512,31.7
12526,3639,44.4
12529,2730,16.7
12530,117,138.3
12534,17967,79.3
12541,8071,88.4
12544,3395,100.9
12565,1165,395.6
13040,2434,11.1
13045,29223,109.1
13056,1665,27.6
13077,7135,36.9
13087,66,316.1
13101,2301,24.8
13141,577,17.6
13158,1539,10
13738,2153,14.9
13784,106,142
13803,4240,17.1
13863,766,17.5
12167,2737,20.6
12406,922,7.4
12421,274,9.3
12430,1147,11.6
12434,754,21.1
12438,32,51.9
12455,1749,10
12459,196,8.2
12474,1082,10.2
13731,880,5
13739,796,9.1
13740,547,5.4
13750,919,15.7
13751,105,37.1
13752,771,6.2
13753,5777,24.1
13755,1148,8.2
13756,414,5.2
13757,1318,10.8
13774,192,27.1
13775,1769,11.9
13782,665,7.9
13783,2665,9
13786,384,11.6
13788,990,10.8
13804,353,9.9
13806,288,25.6
13838,4284,164.4
13839,1072,13.6
13842,543,21.5
13846,351,14.5
13847,84,7.9
13856,6009,13.8
13860,26,39.6
12501,2719,31
12504,1498,366.5
12506,1498,366.5
12507,236,46.3
12508,19747,527.1
12510,19747,527.1
12511,19747,527.1
12512,155,109.9
12514,2905,42.6
12522,4833,53.4
12524,15964,371.4
12527,0,364.6
12531,3323,79.5
12533,25406,201
12537,17967,79.3
12538,13996,213.4
12540,8071,88.4
12545,4750,33.9
12546,2815,25.7
12564,6995,69.7
12567,2951,24
12569,10268,114.8
12570,7322,138.4
12571,9999,66.1
12572,8596,69.6
12574,405,252.2
12578,2206,59.5
12580,4434,78.8
12581,2313,21.5
12582,6272,187.1
12583,2465,72.7
12585,870,69.4
12590,34711,393.3
12592,1243,30.6
12594,4357,68.6
12601,41539,890.8
12602,41539,890.8
12603,42589,511.5
12604,603,2181.6
14001,9549,55.4
14004,12496,102.3
14006,9949,147.1
14010,5341,29.6
14025,3223,52.4
14026,588,343.5
14027,588,343.5
14030,1775,35.1
14031,10301,193.7
14032,8955,132.9
14033,1754,49.6
14034,2800,41.2
14035,77,211.2
14038,1012,26
14043,24420,1098.8
14047,6298,189.8
14051,20198,461.3
14052,16614,108
14055,1562,16.8
14057,8284,65
14059,10144,128
14061,389,140.7
14068,6632,792.9
14069,721,38.3
14072,20897,278.2
14075,42471,410.1
14080,4158,31.6
14085,7306,408.2
14086,32671,362.9
14091,1111,19.6
14102,1163,129.9
14110,1131,908.7
14111,3337,35.9
14112,18,821.6
14127,30297,281.3
14134,115,47.3
14139,2438,34.4
14140,2438,34.4
14141,7497,42.3
14150,40825,1076.9
14151,40825,1076.9
14169,94,189.2
14170,2544,71.6
14201,11680,4355
14202,3474,1803.5
14203,1666,235.9
14204,8649,1867.9
14205,8649,1867.9
14206,19869,1653.6
14207,23808,2330.1
14208,10805,3164.9
14209,7410,3346.7
14210,14723,1769.8
14211,21900,2155.9
14212,10695,2156.9
14213,24167,4180.6
14214,19775,2666.7
14215,39962,3133.1
14216,22280,3124.3
14217,22974,2821.5
14218,18951,900.3
14219,12092,633.4
14220,23980,2455.5
14221,54081,898.8
14222,14037,4248.8
14223,22499,2549.6
14224,40590,759.7
14225,33328,1088.5
14226,29700,1633
14227,21846,1045.6
14228,22103,509.2
14231,22103,509.2
14233,22103,509.2
14240,22103,509.2
14241,22103,509.2
14260,22103,509.2
14261,5736,1898.4
14263,5736,1898.4
14264,5736,1898.4
14265,5736,1898.4
14267,5736,1898.4
14269,5736,1898.4
14270,5736,1898.4
14272,5736,1898.4
14273,5736,1898.4
14276,5736,1898.4
14280,5736,1898.4
12851,368,1.3
12852,428,1.4
12855,242,0.5
12857,629,4.5
12858,113,2.3
12870,1576,5.5
12872,47,39.3
12879,621,3.2
12883,4885,24.3
12913,1162,16.5
12928,1858,10.4
12932,1194,7.5
12936,409,7.5
12941,1345,13.6
12942,846,4.7
12943,373,1.7
12944,4100,17.5
12946,4790,16.4
12950,735,7.6
12956,1370,53.9
12960,1099,14.6
12961,212,17.4
12964,186,1.8
12974,1602,76.8
12975,264,35.9
12977,1849,75.7
12987,198,12.5
12993,1387,8.7
12996,2079,15.8
12997,1199,7.3
12998,363,16.9
12914,902,12.6
12915,902,12.6
12916,2056,19.9
12917,1332,12.6
12920,2339,11.8
12926,2192,17.6
12930,756,6.8
12937,2045,18.5
12939,211,19.1
12945,581,7.4
12953,15569,29.1
12957,1899,20.9
12966,2685,13.1
12969,410,1.7
12970,984,7.4
12976,213,2.6
12980,1276,2
12983,7371,13.7
12986,6071,10.4
12989,1024,2.6
12995,1387,8.7
13655,3431,67.1
12025,5404,58.6
12032,853,3.6
12078,23381,84.6
12095,12228,80.3
12117,3094,28
12134,4186,7
13470,649,4.2
14005,1973,22.9
14013,1708,16.7
14020,22642,130.2
14021,22642,130.2
14036,4729,37.1
14040,2179,29.3
14054,1471,20.9
14056,1562,16.8
14058,1951,22.1
14125,3733,41.6
14143,940,32.4
14416,3528,39.6
14422,2333,28
14482,8189,54.6
14486,370,21.1
14525,2607,24.3
14557,1064,119.9
12015,3006,87
12042,196,24.1
12051,6421,128
12058,1656,29
12083,3760,34
12087,1053,21
12124,675,88.8
12176,517,23
12192,1954,38.7
12405,652,42.2
12407,137,19.9
12413,2815,69.6
12414,10203,68.1
12418,573,15
12422,307,12.8
12423,1089,33.3
12424,276,5.4
12427,392,5.4
12431,1129,34.5
12436,39,10.5
12439,290,15
12442,785,11.1
12444,486,12.4
12450,154,7.1
12451,1536,54.7
12452,252,9.6
12454,363,10.3
12460,373,51.8
12463,1594,53
12468,1069,9.2
12470,480,21.1
12473,785,22.1
12482,369,118.7
12485,1502,39.8
12492,210,2.7
12496,1463,13.4
12108,395,1.1
12139,156,0.5
12164,347,3
12190,851,1.5
12812,104,0.9
12842,811,2.4
12847,413,0.5
12864,24,66.1
13353,10,0.2
13360,163,2.1
13436,123,1.1
13324,2382,7
13329,4330,28.4
13331,120,0.9
13340,8075,54.7
13350,9827,128.1
13357,10855,135.8
13361,813,11.2
13365,8469,25.6
13406,710,25.7
13407,5155,38.8
13416,2346,16.9
13420,933,2.2
13431,1773,21.7
13454,571,7.4
13472,66,8.3
13475,16,715.6
13491,3617,19.4
13601,37624,104.7
13602,4007,153.7
13603,9589,691
13605,4816,22.9
13606,2716,29.8
13607,1247,39.5
13608,1544,16.8
13611,1544,16.8
13612,2322,62.2
13615,1162,128.2
13616,2229,131
13618,1563,13.1
13619,10640,38.7
13622,2344,16.1
13624,5715,33.2
13628,209,461
13632,1451,12.3
13634,4049,34.9
13636,271,33.9
13637,4057,49.2
13638,362,119.2
13640,362,8.5
13641,65,113.5
13643,36,202.6
13650,1687,13
13651,153,20
13656,3108,13
13657,3108,13
13659,479,4
13661,1368,13.8
13665,703,7.9
13671,434,2.3
13673,2260,24.9
13674,145,85.8
13675,227,58.7
13679,1989,11.5
13682,885,10.8
13685,2520,43.5
13691,2878,17
13692,64,38.2
13693,402,10
11201,62823,14028.1
11202,62823,14028.1
11203,75451,13711.2
11204,76978,18996.1
11205,46064,16493.8
11206,88349,21984.4
11207,91972,13494.3
11208,98660,10195.4
11209,67809,12527.1
11210,67040,14583.6
11211,102624,15047.6
11212,76527,21202.2
11213,66295,22579.4
11214,92946,15777.5
11215,70156,11270.5
11216,56308,22433.5
11217,41407,18472.1
11218,74508,20331.4
11219,90036,24025.2
11220,95643,22037
11221,83835,22020.5
11222,36492,9292.3
11223,81789,14659.2
11224,46707,11593.1
11225,58882,24824.2
11226,100277,30415.4
11228,44994,10957.3
11229,83615,14307.7
11230,89075,18125.5
11231,37845,9053.9
11232,27602,9162.6
11233,76819,19194
11234,95666,4572.6
11235,78128,13613.7
11236,100331,10071.1
11237,49310,19583
11238,54540,17188.6
11239,13244,8377.3
11241,13244,8377.3
11242,13244,8377.3
11243,13244,8377.3
11245,13244,8377.3
11247,13244,8377.3
11249,13244,8377.3
11251,13244,8377.3
11252,13244,8377.3
11256,13244,8377.3
13305,249,117.9
13312,391,2
13325,1067,4.3
13327,2056,5.9
13343,1772,11.4
13345,174,13.8
13367,8617,7.5
13368,1063,9.5
13404,158,30.9
13433,1844,16.1
13473,642,6.4
13489,679,5.9
13620,2245,18.3
13626,2245,8.8
13627,2245,8.8
13631,1451,12.3
13648,2298,5.1
14414,7101,70.2
14423,4631,36.7
14435,2750,31
14437,11439,35.5
14454,11188,84.5
14462,519,21.1
14466,1482,38.5
14480,1063,248.5
14481,1709,29.6
14485,3989,46.6
14487,5910,69.6
14488,5910,69.6
14510,4772,27
14517,3063,32.6
14533,2021,24
14539,171,441.4
14545,180,46.5
14556,1064,119.9
14558,1064,119.9
14560,2142,21.5
14592,192,254.6
14836,834,13
14846,743,9
13032,12057,60.6
13035,8851,44.5
13037,9442,83.9
13043,2604,27.1
13052,1522,13.4
13061,1073,15.5
13072,738,9.2
13122,1289,24.2
13134,208,556.6
13163,473,246.5
13310,624,31.8
13314,373,44.1
13334,1121,18.2
13346,6045,68.8
13355,897,12
13364,106,31.7
13402,1774,23.3
13408,3775,43.9
13409,2519,26.6
13418,324,18.9
13421,13291,129.8
13465,1378,12
13484,297,26.6
14410,16683,794.7
14420,20925,130.6
14428,7439,61.1
14430,7439,61.1
14445,7875,1633.6
14450,41035,499
14464,7555,95.2
14467,10056,326.3
14468,17789,129.7
14472,8421,75.9
14506,1346,177.6
14511,551,83
14514,6821,659
14515,6821,659
14526,20340,457
14534,31303,375.3
14543,3360,48.4
14546,4608,53.1
14559,18937,164
14580,52587,458.6
14586,11897,355.1
14602,192,254.6
14603,192,254.6
14604,2243,1844.5
14605,12470,2693.7
14606,28198,1121.2
14607,16750,3717.1
14608,12019,2708
14609,42042,2265.3
14610,14050,1268.4
14611,16630,2320.5
14612,34259,783.3
14613,13578,3112.9
14614,1232,1945.3
14615,16613,1076.2
14616,27616,1854.2
14617,22589,1144.9
14618,22602,914.8
14619,14602,3911.2
14620,24542,2167.5
14621,33264,3165.3
14622,11976,1016.2
14623,25917,549.7
14624,35885,501.8
14625,10122,525.6
14626,29901,850.8
14627,2360,5821.8
14638,2360,5821.8
14639,2360,5821.8
14642,2360,5821.8
14643,2360,5821.8
14644,2360,5821.8
14646,2360,5821.8
14647,2360,5821.8
14649,2360,5821.8
14650,2360,5821.8
14651,2360,5821.8
14652,2360,5821.8
14653,2360,5821.8
14692,2360,5821.8
14694,2360,5821.8
12010,28221,85.5
12016,3006,87
12066,1784,24.6
12068,3083,40.1
12069,213,173.8
12070,1860,44.5
12072,2884,23.2
12086,1505,118.9
12166,1193,12
12177,305,324.8
13317,3954,31.7
13339,6396,24.8
13410,281,846
13428,1754,40
13452,4553,23.4
11001,27867,4654.6
11002,27867,4654.6
11003,45263,3845.5
11010,25068,3871.9
11020,5728,1162.5
11021,18185,2932.4
11022,18185,2932.4
11023,9215,2104.5
11024,8101,876.8
11026,8101,876.8
11027,8101,876.8
11030,18578,1037.8
11040,41877,3289.8
11042,522,341.6
11050,30132,1166.1
11051,30132,1166.1
11052,30132,1166.1
11053,30132,1166.1
11054,30132,1166.1
11055,30132,1166.1
11096,8311,2607.9
11501,19393,3607.1
11507,7286,2649.8
11509,2153,1216.4
11510,33484,3045.1
11514,4597,2011.3
11516,7670,3336.4
11518,10101,2964.1
11520,43408,3335.4
11530,28454,1484.5
11531,28454,1484.5
11542,27773,1601.7
11545,12390,405.9
11547,776,704
11548,2963,1172.2
11549,2901,15945.6
11550,57652,5115.7
11551,57652,5115.7
11552,25178,2668.1
11553,25869,2862
11554,37358,2355.8
11555,37358,2355.8
11556,0,102.5
11557,7480,1494.2
11558,8217,2173.3
11559,8181,757.7
11560,6365,332.7
11561,37662,3688.2
11563,21965,3650.8
11565,8696,3005.8
11566,33401,2506.8
11568,4704,196.8
11569,1080,1383.4
11570,27722,2796.1
11571,27722,2796.1
11572,29846,2480.3
11575,16546,3528.6
11576,12099,1050
11577,12808,1563.4
11579,5209,1738.6
98923,1265,91.8
98930,16315,123.9
98932,5162,57.6
98933,1128,20.3
98935,3422,6
98936,6443,16
98937,3874,2
98938,3559,22.7
98939,104,226.1
98942,17148,34.7
98944,22788,14.7
98947,3298,27.2
98948,13077,23.4
98951,12920,35.3
98952,2502,4.4
98953,6954,40.9
53910,3123,22
53927,1686,13
53934,4535,14.1
53936,2533,10.5
54613,1650,9.6
54514,1768,3.2
54517,93,0.6
54527,890,1.8
54546,1213,2.3
54806,11513,17.2
54846,460,6.8
54850,202,1.3
54855,939,4.2
54861,128,12.2
54728,6231,18.7
54733,1252,11.3
54762,1302,9.7
54805,1332,17
54812,5570,24
54813,555,4.3
54818,2092,5.2
54822,4423,36.5
54826,692,6.4
54829,5344,15.2
54841,313,276.5
54857,46,84.9
54868,15383,28.6
54889,2536,15.1
54814,2656,6.5
54816,2656,6.5
54821,1257,2.7
54827,253,2
54832,384,1.5
54839,211,2.5
54844,216,1.7
54847,2194,5.2
54856,1691,2.7
54865,446,2.8
54891,3318,17.8
54115,45700,126.7
54126,3738,18.4
54162,8988,30.7
54173,4206,112.3
54180,3417,269.4
54208,6367,22.9
54229,4886,40.5
54301,21939,1351.2
54302,31137,1234.3
54303,27718,957.8
54304,27613,924.8
54305,27613,924.8
54306,27613,924.8
54307,1105,5197.4
54308,1105,5197.4
54311,35700,202.3
54313,38120,230.9
54324,38120,230.9
54344,38120,230.9
54610,1601,4.9
54622,2001,14
54629,2571,9.1
54743,4860,16.5
54755,7043,10.6
54756,924,4.9
54830,2716,3
54840,4393,7
54845,119,8.5
54872,2733,16
54893,3711,9.2
53014,7787,24
53061,4983,43.9
53062,4983,43.9
53088,404,111.3
54110,5406,31.9
54123,258,190.6
54129,2969,18.5
54160,279,218.3
54169,2807,293.9
54724,7324,17.4
54726,1850,7.9
54727,4998,13.5
54729,32296,73
54732,3091,10.2
54745,1932,6.6
54748,1323,11.4
54757,3430,8.1
54768,6211,18.4
54774,3432,17.7
54405,3006,39.1
54420,1251,13.1
54421,3551,18.8
54422,1402,12
54425,2025,17.8
54436,2348,8
54437,3034,10
54446,3203,15.8
54456,5922,10.6
54460,2612,12.4
54493,613,2.4
54498,2457,7.7
54746,727,6.6
54771,4243,10.7
53555,8505,41
53901,14703,39.3
53911,1293,14.6
53923,2110,10.5
53925,7745,23.9
53928,106,176.4
53932,2653,26.8
53935,281,120.3
53954,6625,33.7
53955,5745,29.7
53957,3318,16.7
53960,3467,14
53965,10338,23.7
53969,406,174.4
53821,8235,31.5
53826,1226,7.2
54626,1476,7
54628,867,5.6
54631,1662,6.8
54640,2578,9.6
54645,61,64.4
54654,66,81.7
54655,1880,7.6
54657,345,5.8
53508,5729,29.3
53515,2238,23.6
53517,1872,15.3
53523,5136,39.4
53527,10906,107
53528,6258,47.4
53529,2177,21.4
53531,4605,39.6
53532,15099,97.1
53558,11866,238.9
53559,6225,36.8
53560,3769,22.7
53562,25621,286.4
53571,161,264.4
53572,10671,37
53575,16493,109.5
53589,20191,89
53590,40064,209.8
53593,23247,103.2
53596,5050,28.1
53597,18985,125.5
53598,2675,281.5
53701,39,110.5
53702,147,1160.1
53703,33467,5931.4
53704,45770,758.5
53705,25167,1379.4
53706,6072,3751.8
53707,6072,3751.8
53708,6072,3751.8
53711,49660,692
53713,23029,819.5
53714,16291,1375.9
53715,14229,3873.4
53716,18360,1082.9
53717,12678,1266.7
53718,13507,226.4
53719,31142,1088.5
53725,31142,1088.5
53726,5334,4018.1
53744,5334,4018.1
53774,5334,4018.1
53777,5334,4018.1
53778,5334,4018.1
53779,5334,4018.1
53782,5334,4018.1
53783,5334,4018.1
53784,5334,4018.1
53785,5334,4018.1
53786,5334,4018.1
53788,5334,4018.1
53789,5334,4018.1
53790,5334,4018.1
53791,5334,4018.1
53792,0,0
53793,0,0
53794,0,0
53003,178,116.2
53006,1745,16.7
53016,358,311.3
53032,4833,57
53034,1691,83.8
53035,2523,26.2
53039,4559,26.5
53047,45,184.5
53048,3345,49
53050,6679,39.3
53059,1833,21.6
53078,1693,21.9
53091,1855,30.2
53098,11770,44.7
53099,11770,44.7
53557,345,33
53579,1776,15.9
53916,22574,86.5
53922,900,8.7
53933,4395,42.6
53956,3318,16.7
53963,13880,64.1
54202,1311,11.5
54204,1611,14.8
54209,1277,11.7
54210,862,13
54211,274,30.1
54212,1166,11.7
54213,1318,13.4
54226,39059,157.3
54234,1568,25.9
54235,16690,34.6
54246,832,10.7
54820,788,3
54836,1027,3.2
54838,1172,1.8
54842,146,11.4
54849,1835,8.4
54854,1094,4.8
54864,1325,10
54873,2813,4
54874,3841,9.6
54880,29958,69
54890,2536,15.1
54725,2769,11.2
54730,4994,13.6
54734,861,10
54735,861,10
54737,578,8.7
54739,5275,18.8
54749,1259,12.3
54751,25969,43.5
54763,1139,7.9
54764,1139,7.9
54765,2,806.2
54772,1053,7.1
54701,40130,174.4
54702,40130,174.4
54703,44093,205.5
54720,7607,555.3
54722,4092,10.8
54741,1611,6.3
54742,4860,16.5
54120,241,1
54121,2986,4.4
54542,404,0.7
53010,7663,28.8
53019,1897,19.7
53049,3127,23.8
53057,1499,22.6
53065,2236,19.2
53079,1421,16
53919,2729,14.8
53931,253,107.9
54932,1364,15.1
54935,42107,1020.2
54936,42107,1020.2
54937,19364,64.6
54971,10579,37.9
54974,1474,23.2
54979,1394,21.8
54103,519,2.2
54511,1272,1.7
54520,4256,11.2
54541,1227,4.5
54566,1322,4.4
53518,1353,6.8
53554,1217,9.4
53569,1312,10.1
53573,3179,10.9
53801,850,5.7
53802,29,23.5
53804,1378,10.5
53805,5148,14.6
53806,1655,10.2
53807,4837,17.5
53808,1227,490.1
53809,4251,15.7
53810,356,4.5
53811,3263,26.8
53812,3263,26.8
53813,5889,15.9
53816,844,5.2
53817,158,50.8
53818,16304,38
53820,2304,10.9
53824,8235,31.5
53825,615,6.1
53827,245,3.3
53502,2478,18.3
53520,6432,21.4
53521,3716,23
53522,1050,10.8
53550,1156,10
53566,15156,38.1
53570,2491,14.1
53574,3870,36.2
53926,1686,13
53939,241,180.8
53946,4371,13.4
53947,152,207.1
54923,8816,24.9
54941,2366,31.1
54968,2813,17.9
53503,1987,13.3
53506,1106,6.9
53507,2196,13.5
53526,640,26.8
53533,7070,19.5
53535,12031,54.7
53543,1746,8
53544,799,7.7
53553,570,27.7
53565,4716,10.1
53580,589,10.5
53582,1129,12.2
53595,5050,28.1
54525,243,152.7
54534,2284,7.3
54536,180,1.4
54547,1390,2.5
54550,659,11
54559,886,2.2
54565,57,0.2
54611,1176,9.3
54615,10692,13.8
54635,1714,8.1
54642,2133,8.7
54643,2,50.5
54659,1341,9.6
54754,1785,7
53036,3050,39.2
53038,4242,51.3
53094,19111,82.5
53137,1641,20.3
53156,2967,35.8
53178,2738,32.5
53538,18593,71.9
53549,10450,57.5
53551,8700,75.6
53594,5050,28.1
53929,2557,13.4
53944,2070,11.1
53948,8108,22.1
53950,5551,20.4
53962,895,13.5
53968,2216,12.5
54618,2306,8.8
54637,210,199.9
54641,4,0.2
54646,4183,9
53101,11770,44.7
53102,11770,44.7
53104,5450,65.8
53109,3270,64.9
53140,29219,1349.2
53141,29219,1349.2
53142,32929,576.8
53143,23466,2151.7
53144,27266,240.8
53152,31360,695.1
53158,16826,202.7
53159,16826,202.7
53168,8313,94.8
53170,2305,896.5
53171,2305,896.5
53179,7289,226.5
53181,7519,202
53192,51,80.9
53194,51,80.9
54201,5188,27.6
54205,1956,20.4
54216,6323,22.4
54217,7368,25.3
54601,50761,258.8
54602,50761,258.8
54603,13868,602.6
54614,2820,14
54636,14808,64.2
54644,1486,8.8
54650,24143,290
54653,943,20
54669,7912,57.5
53504,1982,8.8
53510,1498,13.6
53516,2276,10
53530,4407,13.2
53541,955,5.4
53586,2231,8.8
53587,1181,8.6
53599,39,110.5
53803,1276,41.1
54409,12849,24.1
54418,941,3.6
54424,1541,3.9
54428,964,6.7
54430,166,10.7
54462,356,3.3
54464,591,3.3
54465,547,7.4
54485,324,6
54491,1480,3.6
54435,2106,3.5
54442,1160,6.1
54452,18503,16.9
54487,9587,12.3
54532,1331,7.2
53015,2689,25.4
53042,6745,41.9
53063,1604,15.3
54207,142,68.7
54214,220,451.7
54215,220,451.7
54220,39059,157.3
54221,39059,157.3
54227,1570,19.3
54228,2794,25.8
54230,4698,16.8
54232,803,404.3
54240,16690,34.6
54241,14165,86.5
54245,2178,21.5
54247,2052,26.6
54401,30679,142.4
54402,30679,142.4
54403,24447,70
54408,1036,9.2
54411,5219,11
54417,27,56.9
54426,4605,16
54427,1145,9.5
54429,964,6.7
54432,166,10.7
54440,2869,13.5
54448,4487,18.4
54455,17934,28.6
54471,1852,15.4
54474,3929,356.9
54476,18916,169.6
54479,3981,19.9
54484,5024,18.5
54488,1180,12.2
54102,815,3.4
54104,1178,2
54112,2345,14
54114,5271,8.1
54119,782,4.5
54125,528,2.7
54143,15006,86.7
54151,3318,11.4
54156,1522,4.3
54157,5670,26
54159,1176,8.8
54161,2809,8.4
54177,2879,6.5
53920,401,20.2
53930,1359,12.3
53949,5986,13.7
53952,3244,17.9
53953,221,43.9
53964,3621,12.3
54960,2472,10.3
54135,3298,14.9
54150,1177,23.4
53110,18349,1485.7
53129,14213,1049.3
53130,7594,937.7
53132,35940,387
53154,35843,466.8
53172,21089,1691.7
53201,121,135.5
53202,24842,4277.9
53203,1550,807.8
53204,38321,4981.5
53205,9510,2744.3
53206,22766,4052.9
53207,37244,1368.5
53208,29669,3079.1
53209,46008,1665
53210,27188,4267.6
53211,35708,3500.8
53212,30933,2881.5
53213,27573,2490.2
53214,35460,1843.2
53215,60938,4157.3
53216,34313,2685.6
53217,29184,796.8
53218,42780,2670.6
53219,34418,2644.7
53220,25879,1833.5
53221,40209,1594.2
53222,26509,1757.2
53223,28596,1108.4
53224,22405,837.2
53225,26840,1445.7
53226,18907,1031.9
53227,23891,1771.5
53228,14990,1063.1
53233,14976,3761.5
53234,14976,3761.5
53235,9477,1397.9
53237,9477,1397.9
53259,9477,1397.9
53263,9477,1397.9
53267,9477,1397.9
53268,9477,1397.9
53274,9477,1397.9
53278,9477,1397.9
53288,9477,1397.9
53290,9477,1397.9
53293,9477,1397.9
53295,181,592.3
54619,3908,14.7
54620,3908,14.7
54638,1528,10.4
54648,1669,9.3
54649,1669,9.3
54656,17524,26.8
54660,16062,39.7
54662,3582,25.3
54666,2810,4.4
54670,1804,13.4
54101,2684,20
54124,3463,15.9
54138,780,4.3
54139,3216,12.5
54141,2291,38.4
54149,1285,3.6
54153,6999,27.7
54154,5698,25.7
54171,3688,56
54174,3120,6.1
54175,890,7.2
54463,591,3.3
54501,19858,21.1
54529,1213,6.6
54531,1331,7.2
54539,1218,10.9
54543,404,0.7
54548,4840,20.2
54562,1921,5.2
54564,408,0.8
54568,5073,26.3
54106,5286,21.1
54113,3570,746.2
54130,25700,121.6
54131,25700,121.6
54136,6293,1187.6
54140,9461,1026.4
54152,3318,11.4
54155,7001,61.2
54165,7811,31.2
54170,3576,12.6
54911,26928,1242.4
54912,26928,1242.4
54913,20699,108.1
54914,31030,660.8
54915,43045,1029.3
54919,43045,1029.3
54922,1347,12.3
54931,323,385.4
54942,9699,160.5
54944,9145,47.1
53004,3350,36.4
53012,18259,199.1
53021,5009,54.9
53024,17013,234.4
53074,12953,165.1
53080,5812,76.9
53092,20917,379.8
53097,6249,90.6
54721,1269,8.3
54736,4133,12.6
54759,1422,11.5
54769,692,6.2
54003,1124,13.5
54010,2699,30
54011,6800,25.6
54014,2080,19.9
54021,6617,57.4
54022,23061,61.5
54723,1148,15
54740,1856,8.7
54750,1062,6.4
54761,1162,11.5
54767,3661,14.9
54001,7782,27.2
54004,2386,10.6
54005,2944,14.8
54006,701,10.6
54009,2699,30
54020,6898,37
54024,4778,22
54026,1920,25.2
54810,2229,21.4
54824,2184,23.3
54837,3744,8.3
54853,4179,16.6
54858,1721,30.4
54406,3390,20
54407,1535,12.4
54423,2350,16.9
54443,2155,9.1
54458,76,71.5
54467,14067,76.3
54473,2674,12.2
54481,29059,177.6
54482,9477,37.8
54492,1480,3.6
54909,2106,8.8
54921,1167,6.6
54459,1254,3.2
54513,433,2
54515,448,2.2
54524,565,2.8
54537,493,2.2
54552,4160,4.9
54555,4722,5.9
54556,1188,5.6
53105,29600,71.7
53108,3270,64.9
53126,7215,47.6
53139,2559,36.1
53167,909,721.5
53177,8250,117.9
53182,9719,64
53185,18929,155.9
53401,181,592.3
53402,33283,625.4
53403,26182,1111.2
53404,15721,1357
53405,24849,1495
53406,26038,601.3
53407,26038,601.3
53408,26038,601.3
53540,205,47.7
53556,2605,21.5
53581,10131,17.4
53584,5979,29.1
53924,1457,7.5
53501,219,136.2
53505,441,7.4
53511,49191,170.9
53512,49191,170.9
53525,4114,28
53534,12031,54.7
53536,8722,34.7
53537,849,341.5
53542,955,5.4
53545,23500,360.4
53546,30708,143.2
53547,30708,143.2
53548,18074,100.3
53563,11206,64.1
53576,2275,28.6
54526,772,3.2
54530,823,3.1
54563,759,6.7
54731,683,6.4
54766,1789,5
54819,2370,5.9
54848,5737,12.7
54895,914,3.3
54002,6399,32.1
54007,1116,9.7
54013,3474,13.2
54015,3520,36.6
54016,31883,170.5
54017,17585,46.7
54023,4154,35.9
54025,7361,54.5
54027,998,12.8
54028,2387,23.3
54082,1500,48.4
53561,1800,17.3
53577,1415,11.5
53578,6275,46.5
